,$35k - 40k,$5k - 10k,$30k - 35k,$25k - 30k,$1 - 10k,$20k - 25k,$10k - 15k,$50k - 60k,$40k - 45k,tax_year,type,$45k - 50k,$150k - 250k,$80k - 90k,$15k - 20k,$90k - 100k,< $5k,item_category,> $250k,$60k - 70k,$70k - 80k,item,< $0,$100k - 150k
378,163297830.62319314,,119631748.08857556,89410089.52625267,25914168.41345529,71841683.27622837,29752449.813964106,327964827.75799066,175293970.91788387,2008,$,171098563.42084906,780536994.2663102,268909357.58692133,57607186.49346536,217887576.31339565,,non-refundable tax credits,2654175434.4251914,333395342.1242416,307483371.40984184,federal dividend tax credit,4161343.161673883,783977492.1377653
379,4408109602.426664,,3437287033.1350718,2314090296.3758717,18018934.55641097,1503467900.8886824,171555684.82440236,10358589675.573736,4770864006.233928,2008,$,5031644075.014389,12085027331.841759,8352281637.679259,727908694.9831812,6451735669.133817,,tax payable,26253897524.257614,10260243741.687635,9484130715.62014,basic federal tax,0.0,17425627236.6332
380,4389067638.959897,,3425616152.300602,2305105003.7872767,20141911.844067145,1500149375.31481,172395205.86362043,10305660291.519995,4748836468.6002035,2008,$,5007748493.183454,11948418358.549105,8303983904.385081,725085750.546334,6414095677.409503,,tax payable,25864698207.71498,10204722171.597885,9433558363.803473,net federal tax,0.0,17281847171.322308
381,154044418.7498222,,149156736.05029082,146130504.45080575,56500645.01899862,147165620.7059673,120229522.23168372,164191195.28927207,124764474.23280022,2008,$,108822365.28387898,92187981.13246118,63514601.55476951,131628987.23279408,48791116.73214781,,non-refundable tax credits,78360058.67497393,114136401.60018606,85181716.54338467,CPP contributions on self-employment,2055947.466462064,129712593.65635908
382,1880165606.353849,,1516952982.2935052,1035906327.9720203,5126133.047058006,662820540.9046417,49730633.07839318,4238584591.5295854,2036463765.4851325,2008,$,2133825130.194345,5338968113.242703,3538905340.914876,300601276.8174036,2737428670.047336,,tax payable,11529416045.11423,4149730519.864385,3854161973.884179,net provincial or territorial tax,0.0,7699092512.885544
383,6423588638.479928,,5092330237.884672,3487718732.212184,81768689.91012377,2310249817.2763076,343961879.1833005,14736235872.54197,6910146023.183189,2008,$,7250482797.77437,17599308096.444317,12033490190.13971,1157323706.5432262,9317384695.178795,,tax payable,37623984783.242966,14538602290.724472,13486179155.500505,total tax payable,2055947.466462064,25488956501.33897
384,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,$,0.0,0.0,0.0,0.0,0.0,,number items,0.0,0.0,0.0,number of taxable returns,0.0,0.0
385,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,$,0.0,0.0,0.0,0.0,0.0,,number items,0.0,0.0,0.0,number of non-taxable returns,0.0,0.0
386,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,$,0.0,0.0,0.0,0.0,0.0,,number items,0.0,0.0,0.0,total number of returns,0.0,0.0
387,41527103359.04094,,38452384867.37102,31803986139.556667,12250410045.911016,25696059116.2376,14956299295.188047,70900094912.70967,41325313285.8959,2004,$,39608909927.19477,24953310667.65654,33869532192.35365,20272168181.21181,23953185347.07275,,income items,43599823083.25327,62554326148.68973,50293388890.584816,employment income,132161872.65487882,51604703659.32759
388,286997649.9396457,,250556391.39147967,196672940.82638592,34303213.88132066,177252171.56251562,50279486.87528974,812484141.9246426,377303459.21054673,2004,$,365000843.07508,1681973752.1240325,592866792.4746076,102907279.16366711,589549870.1406286,,income items,2995369866.0065713,744391553.6261326,753646570.1812341,commissions (from employment),8728183.44934843,1882329799.7301
389,577867405.0825617,,596047872.1916323,611239801.7277088,752034177.3799944,606182912.6565678,595301328.4184575,731367199.7605871,526051124.7754676,2004,$,470463144.67763466,750365085.0516782,414993288.5945447,561494235.3990567,335435583.4250946,,income items,2722303762.365696,624594902.8345343,559634963.4070045,other employment income,17905238.154719647,1048064770.727025
390,1190550682.2704284,,1612154190.7299821,2069696930.675045,1724409804.4203975,2718519068.933336,5302059007.4601755,1003252063.254034,931364150.3618367,2004,$,686736403.2703,139624947.90633145,202385418.17934963,5186657751.257158,127891689.52192517,,income items,95346160.97997797,599511268.3038923,356625850.42981267,Old Age Security Pension,19710173.09999024,287980441.7423062
391,2209051374.587615,,2840441951.990305,3458287248.6224337,2236995972.755329,4189485531.0419374,4613313314.6991,1922334859.8030574,1751377516.9861875,2004,$,1353261787.6181002,264056785.03643882,387048690.426831,6563635297.315179,244645465.693748,,income items,181321543.87040645,1147734270.646591,679963172.2649455,CPP or QPP benefits,34167371.2643664,543624434.4487599
392,5026958808.285429,,4835633341.606451,4027297715.0795774,232687771.68133032,3084631458.987146,599536074.3469883,7132404790.782247,5164412636.800787,2004,$,4535652681.20642,1313283896.0685337,1800611606.3310034,2020263211.7453141,1211791742.6014855,,income items,1013961186.4306195,4843198003.510583,2900328464.98463,other pensions or superannuation,9210129.429499216,2754297651.7587943
393,1117071638.8996446,,1598139957.620891,2099255102.8841453,1000368656.0541613,2315122014.8660955,1790528540.4325547,623384131.6834202,792165630.1487267,2004,$,562013981.0639253,8810870.259668417,70963001.85676098,2359739817.714761,36209735.47927009,,income items,3634675.933637179,300176746.2645044,144985415.6953615,EI benefits,11174531.79467264,45285203.53196248
394,851786364.1098803,,691203853.5078743,493727669.381237,121744515.79470779,356948328.99006057,173582058.42445558,1391699342.0154202,780887149.2210804,2004,$,674419612.2530643,2757771679.032381,932768644.8971287,276150321.66581076,784064685.2176628,,income items,8652652591.841562,1346284202.0672405,1139497483.0985727,taxable amount of dividends,10782360.065726412,2872986299.292105
395,1043424859.4279264,,1096336149.3516862,1191937458.203509,818230875.2418817,1223334821.3221555,937990907.58891,1334757660.7086346,912645037.7455387,2004,$,747545464.8197665,1123159750.6194906,585965987.5333308,1344665903.0652635,484744338.06004405,,income items,2734470535.884209,1004150987.0062268,854786714.0843482,interest and other investment income,41447354.29296761,1385884096.7696302
396,1042222356.9578444,,1103463752.4012694,1149145852.622768,107118400.28924936,1016831599.9888707,327419687.7846455,1362043126.8740828,913792021.9286916,2004,$,740394236.967235,668737847.1439335,479525619.08870536,747476952.8912157,347972085.1097522,,income items,673159229.015758,1009074395.9407084,704379406.1122905,annuity income,4122528.1145251063,875682852.2923567
397,147770779.96299767,,193404449.33845147,192908328.4765316,153596656.37011454,184195501.14909968,162153559.99808583,234817547.6671437,157764071.61024192,2004,$,120715655.62629764,358465041.3393586,156181209.81268784,201697936.41354632,119919499.76693092,,income items,898310688.5564951,217922269.8384753,177237996.68074647,net rental income,-121374787.62856267,358622146.2789666
398,301359167.6520802,,310563390.88084227,317367334.13002986,180917559.7399859,276153865.38625306,163869901.93229932,653360462.9047108,325510803.7064012,2004,$,324753628.7718996,1958744224.867243,511908136.49030745,231956584.03007206,438679516.0307788,,income items,6632149588.34632,628793030.3184947,550558314.1141646,taxable capital gains,31849778.09511188,1569237373.6936135
399,641415762.5339148,,676817529.7523438,615120175.6120111,392064236.092812,536075128.66654503,388782750.9632559,978246390.5731225,624255886.9122224,2004,$,647364487.9163643,388903237.4582936,412499690.6433232,522899576.0621287,271076895.2326058,,income items,402600898.2078733,738014038.0701668,563964208.5473295,RRSP income,18622250.924208686,709255565.4408749
400,1390943348.321066,,1504660156.0738506,1501382214.6647365,1537590768.9038591,1754291636.4298935,1861943957.265781,1643879938.6096141,1134966245.8930373,2004,$,936822661.0831033,1067757225.2248039,698538173.5832571,1958145336.1124969,550359865.7693967,,income items,1424599242.601596,1195634739.86496,914822063.3372492,net business income,-845433654.5970104,1457730666.2566676
401,242686969.5293117,,250017745.8842523,258731754.4518316,154096320.95247674,240110684.76777035,176489090.42727685,519736214.94731545,253157482.19611695,2004,$,262439667.27460936,5281650721.433055,609721908.1382632,225385345.089928,647690510.1970543,,income items,10676134682.98862,565368703.0826219,646286015.661762,net professional income,-33716137.52804875,2894082067.085029
402,114321602.70826772,,114231828.45706315,125611896.03738835,80297161.50174017,128674851.73967022,80764932.60012183,266097968.01119512,146727744.9128184,2004,$,96638437.70126462,349696695.72499764,197680538.6721424,92339904.80477268,200007581.76257625,,income items,291960039.79899246,232131407.57189152,213910778.2978085,net commission income,-10673685.972163,485650349.2531216
403,104747651.31336056,,165407876.60425106,109015471.96601938,-17198856.546557467,104859869.12736627,45691550.14267784,131783875.80770174,46758209.99580569,2004,$,96235634.81099154,186846204.03992903,53672008.5787041,70220001.80402851,37329551.139032215,,income items,122851337.8128482,88191389.40700415,68463497.70480248,net farming income,-418593708.5639064,143823075.39029196
404,73522749.25623831,,53648383.77575553,44402817.14183346,-1119815.6597621208,32956600.11325229,13871303.05125167,65530478.41873778,40458656.28957004,2004,$,45146998.43471335,9833824.227341408,22631379.984580666,26477497.90460753,22373869.632441275,,income items,24312284.714371275,41505235.0601916,39865673.73556098,net fishing income,-8496660.380452463,45744705.94931212
405,594585496.8891157,,713987613.4714731,887045201.2704705,5830412369.282981,1231850381.5449672,7658738231.95295,417581385.7575602,427096275.145096,2004,$,295617159.29543066,46614098.69781942,96683324.82686692,3480498107.1145296,48193416.77493119,,income items,22743597.798586365,240931646.6702331,137704251.42661285,tax-exempt income,13775622.599309973,122097706.59878889
406,772548775.0203834,,791093064.0948617,854120494.6411988,1176075765.5038404,940394731.2889266,1037135936.8830175,1052717675.6677457,649335977.7224221,2004,$,651139731.4275452,1791086085.7821407,591542622.2693403,936406864.5512084,533575624.51458657,,income items,2827005345.3133073,915922979.1546524,744965636.3377829,other income,-35875444.51754786,1785275565.4969406
407,59257327792.27745,,57850493220.25302,52006951366.731384,28768104461.453896,46814687449.73453,40936160806.766495,93181502972.611,57287868538.03289,2004,$,53221384362.30252,45103127175.63786,42688465597.26842,47181828699.95675,30984700416.863136,,income items,85997408294.21742,79038211108.73291,62446651384.29102,total income assessed,-1120507866.4885137,72873073081.35344
408,681346404.4775842,,498473892.2936043,291411944.3705857,21460770.998479124,151009740.44724634,37269307.89151337,1800335196.1365051,796890590.7384403,2004,$,869699870.9456319,299936954.5145764,903731399.5930439,78996616.0994215,561366661.4631344,,deduction items,139376887.47537148,1803381614.476723,1579634649.4712784,Registered Pension Plan contributions,8080863.848557668,968592114.8481901
409,1749182772.7922661,,1479170174.932493,1074115840.938411,233311466.4791725,813341722.2716756,392797786.224365,3796195167.676096,1977357025.870272,2004,$,1991104298.7060442,2480782676.8618965,2343910018.499073,533528374.90868944,1916705069.2604136,,deduction items,1769345360.868721,3521116230.824003,2981935621.8098683,RRSP deduction,13481493.8026003,4559075492.089778
410,264719460.7591461,,224844337.10240573,156803723.3703826,51368590.29121872,107605071.22998989,53201875.00002759,545736491.8323619,281030024.7148375,2004,$,279571193.13276345,36626713.25131232,192445282.3387397,74777226.29280727,106656535.39160486,,deduction items,14261112.299903044,487360784.9865981,364966587.11080456,"annual union, professional, or like dues",3071224.3833138333,153958115.85522762
411,378559117.4872632,,392889922.9558644,387498742.9230012,155222042.812976,352036732.4570533,216807179.1393029,372463918.32653254,317898892.1963726,2004,$,271532853.92951316,40286195.22804549,91565011.26805966,290634688.35357785,59278174.31839927,,deduction items,18936460.80342464,270903252.93093383,155679182.75003082,child care expenses,1301726.642466094,108809936.18036684
412,129068204.70876384,,126801404.86584876,127062458.93843044,57776818.09101778,112732834.70997654,58570611.47008966,253498860.59872383,142243757.31318018,2004,$,127119158.465507,392501294.94736046,160061583.69699013,88681604.06818694,150219490.78861675,,deduction items,1012238938.2956693,247384761.59563443,213752492.11805308,carrying charges and interest expenses,22645554.86634981,444256150.7667883
413,90210128.81895928,,93420739.53966966,90694437.27940492,50079857.29037434,95401679.2669071,83069532.12775463,87881904.48837791,73232164.17997093,2004,$,55736816.35640893,62536034.64500679,33727949.92952304,98058288.35847355,27133086.18643029,,non-refundable tax credits,49177389.81773904,60245609.99914312,45066674.10468822,CPP or QPP contributions on self-employment,499664.5823622121,71358717.30614948
414,219857141.19996303,,182238186.22481087,163419849.43612906,17174050.50346147,131538177.85703662,53129819.35103446,518259664.76302993,268675434.01288384,2004,$,277286674.68763685,358014988.8431884,248643963.5927931,78783992.87288441,219208640.35902485,,deduction items,322073394.87738454,424639295.6384449,356953053.9506503,other employment expenses,4982470.94185298,569464062.6737561
415,25495887.34209453,,24548532.743856955,16762978.932156388,129936.41621712373,13030260.066282652,1696260.8517071786,68008720.24804255,42577801.11405659,2004,$,37124015.35337968,1405675.775439793,12293166.214287333,5825876.407116856,6210960.6951785125,,deduction items,591801.3138616271,54201204.16475202,28610817.610863216,clergy residence deduction,0.0,8697471.20551529
416,193467055.06626523,,186744617.38725016,168931515.96402997,130172664.2466094,202544885.5992525,121478736.7615364,334939462.56317466,165691374.23963392,2004,$,141493669.81956315,584827272.0312097,244399767.74308285,131931530.82613029,181224682.1783173,,deduction items,1575356197.6572926,298557266.02238005,341693793.72617024,other deductions,15200198.217108615,598520207.8201997
417,3733211443.0152135,,3210060262.8016825,2477248406.340791,718224721.8802987,1981434666.859195,1019624051.6973916,7777378448.640216,4066175872.051889,2004,$,4051239090.387656,4256940249.6608367,4230728530.7894006,1383200319.1546724,3227872182.9847555,,deduction items,4901328012.405682,7168035718.589276,6068192467.239876,total deductions before adjustments,69377777.57891206,7482779518.351869
418,0.0,,1511987.3887083489,388628.0085039428,179548.5024091164,343740.8829016637,96861.69208912856,41094163.48888652,363821.9654079464,2004,$,1522618.5500352043,136149739.39259708,128654770.65716392,0.0,108786311.37741826,,income items,93932216.52350616,102294215.5271518,147308915.06535316,Net income before adjustments,0.0,278322622.29693156
419,27115367.584218863,,42472670.74093546,22187233.689147588,1581680.557406624,19129002.94745547,10606355.28375958,114120791.8832049,37043691.02335455,2004,$,57207460.33995729,786444884.1147312,89849850.57399362,7550487.022362318,86886119.04409577,,income items,1137172802.4884336,100720803.65077716,95324898.65732424,net income after adjustments,31893.483980566732,400478209.6629445
420,82449381.05035472,,64361050.67278367,85019759.6111589,28061540.94230901,81409889.72061773,48416671.16279516,148871695.78040093,82747053.56750667,2004,$,119999824.09695604,198340851.9145548,89455316.36475255,64195677.05214369,82275738.74868274,,deduction items,416010336.3614804,117225090.99064672,105793048.8438347,capital gains deduction,5840051.288885998,201873941.1955132
421,723389103.8048557,,854451241.8824787,1030649747.2334883,5882534590.78826,1405359203.0802822,7808630519.22073,596307745.0240664,529580670.3359837,2004,$,389516301.09480894,403049769.463896,203623357.85385457,3681509743.002421,115876114.74228352,,deduction items,2806352542.5756693,366867202.5080168,278362784.46194416,additional deductions,36326678.25386551,392703287.01257074
